candidate_id,candidate_skills,candidate_experience_years,candidate_location,job_id,job_title,job_description,job_required_skills,job_min_experience_years,job_location,job_type,applied_label
CAND_4784,"Node.js, Social Media, Content Creation",0,Remote,JOB_310,Data Scientist,"We are looking for a Data Scientist with skills in Content Creation, SEO, CRM.","Content Creation, SEO, CRM",0,Toronto,Contract,1
CAND_4785,"Data Science, Data Structures, Spring",4,Remote,JOB_256,UX Designer,"We are looking for a UX Designer with skills in Graphic Design, Network Security, Copywriting.","Graphic Design, Network Security, Copywriting",3,London,Part-time,1
CAND_4786,"Digital Marketing, Statistics, HTML",9,Remote,JOB_485,AI Engineer,"We are looking for a AI Engineer with skills in Social Media, Graphic Design, System Design.","Social Media, Graphic Design, System Design",5,Berlin,Contract,1
CAND_4787,"Java, Embedded Systems, TensorFlow",0,San Francisco,JOB_232,Data Scientist,"We are looking for a Data Scientist with skills in DevOps, Data Science, Graphic Design.","DevOps, Data Science, Graphic Design",5,London,Part-time,0
CAND_4788,"Project Management, AI, UX Design",3,San Francisco,JOB_22,Web Developer,"We are looking for a Web Developer with skills in Social Media, React, Data Structures.","Social Media, React, Data Structures",8,Berlin,Contract,0
CAND_4789,"Interaction Design, Deep Learning, Spring",1,Remote,JOB_176,Project Manager,"We are looking for a Project Manager with skills in Algorithms, C++, Content Writing.","Algorithms, C++, Content Writing",4,Berlin,Contract,0
CAND_4790,"Natural Language Processing, Negotiation, Android",10,New York,JOB_445,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Digital Illustration, UX Research, Marketing Strategy.","Digital Illustration, UX Research, Marketing Strategy",7,London,Remote,1
CAND_4791,"Adobe Illustrator, CSS, Embedded Systems",3,London,JOB_358,UX Designer,"We are looking for a UX Designer with skills in Digital Marketing, AI, Creativity.","Digital Marketing, AI, Creativity",6,San Francisco,Contract,0
CAND_4792,"C++, Illustration, Excel",4,Toronto,JOB_381,UX Designer,"We are looking for a UX Designer with skills in Graphic Design, Digital Illustration, Embedded Systems.","Graphic Design, Digital Illustration, Embedded Systems",5,London,Full-time,0
CAND_4793,"UX/UI, Algorithms, Cybersecurity",4,Berlin,JOB_183,AI Engineer,"We are looking for a AI Engineer with skills in Natural Language Processing, Android, Data Structures.","Natural Language Processing, Android, Data Structures",6,San Francisco,Part-time,0
CAND_4794,"Android, R, Excel",4,San Francisco,JOB_412,Data Scientist,"We are looking for a Data Scientist with skills in C#, React, Automation.","C#, React, Automation",6,Berlin,Full-time,0
CAND_4795,"Content Writing, Creativity, Interaction Design",7,Remote,JOB_285,AI Engineer,"We are looking for a AI Engineer with skills in Deep Learning, Marketing Strategy, Adobe Creative Suite.","Deep Learning, Marketing Strategy, Adobe Creative Suite",1,Remote,Contract,1
CAND_4796,"Creativity, Big Data, Adobe Illustrator",9,San Francisco,JOB_283,AI Engineer,"We are looking for a AI Engineer with skills in UI Design, Prototyping, Android.","UI Design, Prototyping, Android",0,New York,Contract,1
CAND_4797,"Natural Language Processing, Content Writing, Python",1,Remote,JOB_291,Project Manager,"We are looking for a Project Manager with skills in SEO, Interaction Design, React.","SEO, Interaction Design, React",7,London,Full-time,0
CAND_4798,"Java, IoT, Analytics",6,Toronto,JOB_409,UX Designer,"We are looking for a UX Designer with skills in React, Business Analysis, Natural Language Processing.","React, Business Analysis, Natural Language Processing",2,London,Full-time,1
CAND_4799,"UI Design, Agile, DevOps",8,Berlin,JOB_326,Web Developer,"We are looking for a Web Developer with skills in UX, Financial Analysis, Adobe Illustrator.","UX, Financial Analysis, Adobe Illustrator",0,Remote,Remote,1
CAND_4800,"Prototyping, Statistics, Interaction Design",1,Remote,JOB_175,Project Manager,"We are looking for a Project Manager with skills in AI, UI Design, Adobe XD.","AI, UI Design, Adobe XD",6,London,Contract,0
CAND_4801,"DevOps, TensorFlow, Digital Illustration",5,New York,JOB_66,AI Engineer,"We are looking for a AI Engineer with skills in Big Data, Illustration, Linux.","Big Data, Illustration, Linux",8,Toronto,Remote,0
CAND_4802,"UX, Android, JavaScript",1,Toronto,JOB_28,Project Manager,"We are looking for a Project Manager with skills in Data Visualization, Analytics, Graphic Design.","Data Visualization, Analytics, Graphic Design",5,London,Part-time,0
CAND_4803,"C#, Data Science, R",7,New York,JOB_75,Web Developer,"We are looking for a Web Developer with skills in Negotiation, Android, .NET.","Negotiation, Android, .NET",1,Toronto,Part-time,1
CAND_4804,"User Research, Financial Analysis, Business Analysis",10,Remote,JOB_411,Web Developer,"We are looking for a Web Developer with skills in Marketing Strategy, Android, Prototyping.","Marketing Strategy, Android, Prototyping",8,London,Contract,1
CAND_4805,"UX, SQL, UX Research",6,Toronto,JOB_99,Web Developer,"We are looking for a Web Developer with skills in .NET, Data Analysis, ETL.",".NET, Data Analysis, ETL",1,Berlin,Part-time,1
CAND_4806,"Microservices, Embedded Systems, Econometrics",3,Toronto,JOB_245,AI Engineer,"We are looking for a AI Engineer with skills in Data Warehousing, Adobe Photoshop, Spring.","Data Warehousing, Adobe Photoshop, Spring",7,Berlin,Contract,0
CAND_4807,"Risk Analysis, HTML, Marketing Strategy",0,Toronto,JOB_96,AI Engineer,"We are looking for a AI Engineer with skills in UI Design, NLP, CSS.","UI Design, NLP, CSS",0,London,Contract,1
CAND_4808,"Risk Analysis, C#, UX",6,San Francisco,JOB_272,Business Analyst,"We are looking for a Business Analyst with skills in Data Mining, UX Research, SQL.","Data Mining, UX Research, SQL",4,San Francisco,Part-time,1
CAND_4809,"Android, Data Science, NLP",5,Remote,JOB_271,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Adobe Photoshop, Interaction Design, Communication.","Adobe Photoshop, Interaction Design, Communication",8,Toronto,Contract,0
CAND_4810,"Communication, UX/UI, DevOps",7,Berlin,JOB_176,Project Manager,"We are looking for a Project Manager with skills in Analytics, Content Creation, Deep Learning.","Analytics, Content Creation, Deep Learning",8,Berlin,Remote,0
CAND_4811,"Financial Analysis, Node.js, Research",10,New York,JOB_89,Business Analyst,"We are looking for a Business Analyst with skills in Illustration, Business Analysis, Adobe Photoshop.","Illustration, Business Analysis, Adobe Photoshop",4,Berlin,Contract,1
CAND_4812,"Python, CRM, UX",7,London,JOB_341,Project Manager,"We are looking for a Project Manager with skills in Illustration, UX Design, Risk Analysis.","Illustration, UX Design, Risk Analysis",0,London,Contract,1
CAND_4813,"CSS, Financial Analysis, Risk Analysis",9,Berlin,JOB_449,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Prototyping, Marketing Strategy, Agile.","Prototyping, Marketing Strategy, Agile",3,San Francisco,Full-time,1
CAND_4814,"Business Analysis, Data Analysis, Cloud Computing",5,Berlin,JOB_324,Data Scientist,"We are looking for a Data Scientist with skills in Data Mining, TensorFlow, Adobe Illustrator.","Data Mining, TensorFlow, Adobe Illustrator",7,Toronto,Part-time,0
CAND_4815,"AI, UX, UI Design",8,San Francisco,JOB_205,UX Designer,"We are looking for a UX Designer with skills in UX Research, HTML, Natural Language Processing.","UX Research, HTML, Natural Language Processing",7,London,Contract,1
CAND_4816,"Statistics, Prototyping, Excel",7,New York,JOB_177,Software Engineer,"We are looking for a Software Engineer with skills in AI, Data Science, Machine Learning.","AI, Data Science, Machine Learning",8,Toronto,Remote,0
CAND_4817,"Natural Language Processing, Data Mining, React",0,Remote,JOB_252,Cloud Engineer,"We are looking for a Cloud Engineer with skills in IoT, Spring, C#.","IoT, Spring, C#",1,Toronto,Contract,0
CAND_4818,"Data Visualization, IoT, Research",5,Toronto,JOB_55,Project Manager,"We are looking for a Project Manager with skills in Analytics, UX/UI, Deep Learning.","Analytics, UX/UI, Deep Learning",8,New York,Part-time,0
CAND_4819,"Adobe XD, Storytelling, UX Research",9,Toronto,JOB_320,AI Engineer,"We are looking for a AI Engineer with skills in UX, Research, Java.","UX, Research, Java",0,San Francisco,Part-time,1
CAND_4820,"Social Media, SEO, Creativity",7,Berlin,JOB_445,UX Designer,"We are looking for a UX Designer with skills in Marketing Strategy, Research, Data Visualization.","Marketing Strategy, Research, Data Visualization",5,London,Full-time,1
CAND_4821,"Machine Learning, NLP, Network Security",4,London,JOB_176,Software Engineer,"We are looking for a Software Engineer with skills in Statistics, UX, Graphic Design.","Statistics, UX, Graphic Design",0,San Francisco,Remote,1
CAND_4822,"Natural Language Processing, Microservices, Analytics",9,Berlin,JOB_427,Software Engineer,"We are looking for a Software Engineer with skills in Data Mining, Excel, Cloud Computing.","Data Mining, Excel, Cloud Computing",4,New York,Part-time,1
CAND_4823,"Communication, UX Research, Content Creation",8,Toronto,JOB_175,Web Developer,"We are looking for a Web Developer with skills in Natural Language Processing, Copywriting, NLP.","Natural Language Processing, Copywriting, NLP",2,New York,Contract,1
CAND_4824,"UI/UX, CSS, Research",9,London,JOB_182,Project Manager,"We are looking for a Project Manager with skills in Adobe Creative Suite, Content Writing, Big Data.","Adobe Creative Suite, Content Writing, Big Data",6,London,Full-time,1
CAND_4825,"Research, Copywriting, SQL",5,Remote,JOB_39,Cloud Engineer,"We are looking for a Cloud Engineer with skills in UX Design, CRM, Storytelling.","UX Design, CRM, Storytelling",1,San Francisco,Part-time,1
CAND_4826,"TensorFlow, HTML, ETL",7,Remote,JOB_368,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Copywriting, Illustration, AI.","Copywriting, Illustration, AI",4,London,Contract,1
CAND_4827,".NET, Java, Adobe Photoshop",8,New York,JOB_78,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Communication, Econometrics, UX/UI.","Communication, Econometrics, UX/UI",8,Berlin,Remote,1
CAND_4828,"Statistical Analysis, Research, Linux",10,Toronto,JOB_71,Project Manager,"We are looking for a Project Manager with skills in Java, Data Science, Content Creation.","Java, Data Science, Content Creation",3,San Francisco,Contract,1
CAND_4829,"Interaction Design, React, ETL",7,Berlin,JOB_299,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Data Analysis, Android, Digital Marketing.","Data Analysis, Android, Digital Marketing",0,Remote,Remote,1
CAND_4830,"Creativity, Interaction Design, C++",7,Remote,JOB_142,AI Engineer,"We are looking for a AI Engineer with skills in Project Management, Copywriting, Software Design.","Project Management, Copywriting, Software Design",6,London,Remote,1
CAND_4831,"Adobe XD, Machine Learning, Node.js",7,Remote,JOB_330,Data Scientist,"We are looking for a Data Scientist with skills in Python, Android, Prototyping.","Python, Android, Prototyping",3,Remote,Part-time,1
CAND_4832,"Content Creation, Data Mining, Financial Analysis",5,London,JOB_431,Project Manager,"We are looking for a Project Manager with skills in Negotiation, SEO, Project Management.","Negotiation, SEO, Project Management",1,London,Remote,1
CAND_4833,"Prototyping, Communication, Content Creation",4,Berlin,JOB_305,Business Analyst,"We are looking for a Business Analyst with skills in Deep Learning, .NET, Software Design.","Deep Learning, .NET, Software Design",5,Berlin,Contract,0
CAND_4834,"Java, Communication, Research",0,London,JOB_217,Project Manager,"We are looking for a Project Manager with skills in Content Strategy, Data Warehousing, UX Design.","Content Strategy, Data Warehousing, UX Design",8,Toronto,Part-time,0
CAND_4835,"Graphic Design, Big Data, Machine Learning",1,New York,JOB_450,AI Engineer,"We are looking for a AI Engineer with skills in Embedded Systems, UI/UX, Business Analysis.","Embedded Systems, UI/UX, Business Analysis",4,Berlin,Contract,0
CAND_4836,"Spring, UI Design, Social Media",3,Toronto,JOB_128,UX Designer,"We are looking for a UX Designer with skills in CSS, Data Structures, Data Visualization.","CSS, Data Structures, Data Visualization",3,New York,Contract,1
CAND_4837,"Illustration, Data Visualization, Algorithms",0,San Francisco,JOB_431,AI Engineer,"We are looking for a AI Engineer with skills in NLP, Content Creation, Network Security.","NLP, Content Creation, Network Security",2,New York,Part-time,0
CAND_4838,"Storytelling, Adobe XD, Econometrics",9,London,JOB_415,Project Manager,"We are looking for a Project Manager with skills in R, Data Structures, Python.","R, Data Structures, Python",5,San Francisco,Remote,1
CAND_4839,"Social Media, Content Strategy, SEO",5,London,JOB_112,Project Manager,"We are looking for a Project Manager with skills in Financial Analysis, Project Management, UX.","Financial Analysis, Project Management, UX",7,Remote,Contract,0
CAND_4840,".NET, Adobe Creative Suite, Digital Illustration",4,San Francisco,JOB_67,AI Engineer,"We are looking for a AI Engineer with skills in Automation, Marketing Strategy, Data Structures.","Automation, Marketing Strategy, Data Structures",8,London,Part-time,0
CAND_4841,"C++, Copywriting, HTML",0,New York,JOB_120,Software Engineer,"We are looking for a Software Engineer with skills in NLP, Data Structures, Graphic Design.","NLP, Data Structures, Graphic Design",7,Remote,Remote,0
CAND_4842,"C#, NLP, Data Analysis",10,Toronto,JOB_351,Software Engineer,"We are looking for a Software Engineer with skills in Linux, Data Science, Financial Analysis.","Linux, Data Science, Financial Analysis",3,Berlin,Part-time,1
CAND_4843,"DevOps, Business Analysis, Social Media",1,Remote,JOB_21,Business Analyst,"We are looking for a Business Analyst with skills in React, System Design, Content Strategy.","React, System Design, Content Strategy",0,Berlin,Part-time,1
CAND_4844,"Machine Learning, Python, Negotiation",1,Berlin,JOB_326,Project Manager,"We are looking for a Project Manager with skills in Deep Learning, Natural Language Processing, Java.","Deep Learning, Natural Language Processing, Java",5,New York,Full-time,0
CAND_4845,"UX Design, IoT, CRM",2,New York,JOB_309,UX Designer,"We are looking for a UX Designer with skills in Storytelling, Creativity, Econometrics.","Storytelling, Creativity, Econometrics",8,Toronto,Remote,0
CAND_4846,"Android, Research, Spring",8,Berlin,JOB_478,Project Manager,"We are looking for a Project Manager with skills in Creativity, Data Mining, Adobe Illustrator.","Creativity, Data Mining, Adobe Illustrator",6,London,Part-time,1
CAND_4847,"React, NLP, Adobe XD",8,New York,JOB_112,Data Scientist,"We are looking for a Data Scientist with skills in Cloud Computing, R, Content Creation.","Cloud Computing, R, Content Creation",3,Toronto,Full-time,1
CAND_4848,"Big Data, Content Writing, IoT",7,Remote,JOB_408,Web Developer,"We are looking for a Web Developer with skills in Data Analysis, Adobe Creative Suite, CRM.","Data Analysis, Adobe Creative Suite, CRM",2,Berlin,Contract,1
